event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Emmett vs. Topuria,Amanda Ribas,Maycee Barber,Blue,Women's Flyweight,0,Women,KO/TKO,2,3.0,222,Keith Peterson,0,35,74,0.47,43,85,0.51,2,3,0.66,0,0,145,12,5,30.0,160.02,56.7,167.64,Orthodox,4.63,3.4,0.4,0.51,0.61,0.85,0.7,2.07,0,81,124,0.65,93,139,0.67,0,1,0.0,0,0,82,14,2,25.0,165.1,56.7,165.1,Switch,4.7,2.9,0.53,0.43,0.54,0.53,0.1,1.44,0,-46,-50,-0.18,-50,-54,-0.16,2,2,0.66,0,0,63,-2,3,5.0,-5.079999999999984,0.0,2.539999999999992,-0.0700000000000002,0.5,-0.13,0.08,0.0699999999999999,0.3199999999999999,0.6,0.6299999999999999,2023-06-24,1,5,0
UFC Fight Night: Strickland vs. Magomedov,Ariane Lipski,Melissa Gatto,Red,Women's Flyweight,0,Women,Decision - Split,3,3.0,300,Chris Tognoni,0,66,149,0.44,81,166,0.49,1,1,1.0,0,0,47,17,8,30.0,167.64,56.7,170.18,Orthodox,4.27,4.23,0.4,0.55,0.52,0.79,0.4,0.64,0,85,186,0.45,100,201,0.5,0,7,0.0,0,0,177,8,2,27.0,165.1,56.7,175.26,Orthodox,3.98,3.13,0.48,0.21,0.54,0.63,0.3,1.18,0,-19,-37,-0.01,-19,-35,-0.01,1,-6,1.0,0,0,-130,9,6,3.0,2.539999999999992,0.0,-5.079999999999984,0.2899999999999996,1.1000000000000003,-0.0799999999999999,0.3400000000000001,-0.02,0.16,0.1,-0.5399999999999999,2023-07-01,1,7,1
UFC Fight Night: Strickland vs. Magomedov,Ivana Petrovic,Luana Carolina,Blue,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Mark Smith,0,22,62,0.35,77,122,0.63,2,6,0.33,2,1,251,6,1,29.0,172.72,56.7,177.8,Southpaw,1.47,2.73,0.35,0.33,0.52,0.66,2.0,2.0,0,41,87,0.47,112,167,0.67,1,3,0.33,0,0,345,10,4,30.0,167.64,56.7,175.26,Orthodox,4.63,3.63,0.49,0.42,0.49,0.76,0.6,0.38,0,-19,-25,-0.12,-35,-45,-0.04,1,3,0.0,2,1,-94,-4,-3,-1.0,5.0800000000000125,0.0,2.5400000000000205,-3.16,-0.8999999999999999,-0.14,-0.0899999999999999,0.03,-0.0999999999999999,1.4,1.62,2023-07-01,0,3,1
UFC Fight Night: Aspinall vs. Tybura,Molly McCann,Julija Stoliarenko,Blue,Women's Flyweight,0,Women,Submission,1,3.0,115,Jason Herzog,0,6,16,0.37,6,16,0.38,0,0,0.0,0,0,7,14,6,33.0,162.56,52.16,157.48,Orthodox,5.79,4.94,0.49,0.38,0.63,0.43,0.6,1.82,0,9,29,0.31,9,29,0.31,1,1,1.0,1,0,19,11,9,30.0,170.18,56.7,167.64,Orthodox,2.49,4.54,0.39,0.27,0.46,0.54,1.7,0.93,0,-3,-13,0.06,-3,-13,0.07,-1,-1,-1.0,-1,0,-12,3,-3,3.0,-7.6200000000000045,-4.540000000000006,-10.159999999999997,3.3,0.4000000000000003,0.0999999999999999,0.1099999999999999,0.1699999999999999,-0.11,-1.1,0.89,2023-07-22,7,0,1
UFC 291: Poirier vs. Gaethje 2,Miranda Maverick,Priscila Cachoeira,Red,Women's Flyweight,0,Women,Submission,3,3.0,131,Dave Seljestad,0,36,51,0.7,105,132,0.8,3,9,0.33,1,0,534,15,5,26.0,160.02,56.7,165.1,Southpaw,3.8,2.6,0.47,0.46,0.59,0.4,0.4,2.49,0,11,23,0.47,13,26,0.5,0,0,0.0,0,0,0,12,6,35.0,170.18,56.7,165.1,Orthodox,3.76,7.03,0.44,0.33,0.43,0.65,0.0,0.15,0,25,28,0.2299999999999999,92,106,0.3,3,9,0.33,1,0,534,3,-1,-9.0,-10.159999999999997,0.0,0.0,0.04,-4.43,0.0299999999999999,0.13,0.1599999999999999,-0.25,0.4,2.3400000000000003,2023-07-29,5,3,1
UFC Fight Night: Luque vs. Dos Anjos,Juliana Miller,Luana Santos,Blue,Women's Flyweight,0,Women,KO/TKO,1,3.0,221,Jason Herzog,0,24,75,0.32,25,77,0.32,0,2,0.0,0,0,29,4,3,27.0,170.18,56.7,167.64,Orthodox,3.31,4.75,0.45,0.44,0.32,0.0,1.8,1.84,0,63,105,0.6,64,106,0.6,0,0,0.0,0,0,26,7,1,23.0,167.64,61.23,170.18,Orthodox,6.21,3.64,0.55,0.5,0.64,0.66,0.0,1.61,0,-39,-30,-0.2799999999999999,-39,-29,-0.2799999999999999,0,2,0.0,0,0,3,-3,2,4.0,2.5400000000000205,-4.529999999999994,-2.5400000000000205,-2.9,1.11,-0.1,-0.06,-0.32,-0.66,1.8,0.2299999999999999,2023-08-12,0,0,1
UFC 292: Sterling vs. O'Malley,Andrea Lee,Natalia Silva,Blue,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Kevin MacDonald,0,43,125,0.34,43,125,0.34,0,0,0.0,0,0,0,13,9,35.0,167.64,56.7,175.26,Orthodox,4.69,3.76,0.46,0.58,0.62,0.55,0.6,1.85,0,70,174,0.4,70,174,0.4,0,0,0.0,0,0,0,17,5,27.0,162.56,56.7,165.1,Southpaw,4.53,2.1,0.44,0.28,0.65,0.91,0.0,0.5,0,-27,-49,-0.06,-27,-49,-0.06,0,0,0.0,0,0,0,-4,4,8.0,5.079999999999984,0.0,10.159999999999997,0.1600000000000001,1.6599999999999997,0.02,0.2999999999999999,-0.03,-0.36,0.6,1.35,2023-08-19,0,7,1
UFC 292: Sterling vs. O'Malley,Karine Silva,Maryna Moroz,Red,Women's Flyweight,0,Women,Submission,1,3.0,299,John English,1,30,53,0.56,52,76,0.68,1,1,1.0,1,0,51,17,4,30.0,165.1,56.7,170.18,Orthodox,3.37,3.37,0.35,0.6,0.5,0.0,4.1,2.45,0,16,55,0.29,25,66,0.38,0,0,0.0,0,1,101,11,6,32.0,170.18,56.7,170.18,Orthodox,4.42,4.89,0.33,0.24,0.51,0.42,0.6,0.7,1,14,-2,0.2700000000000001,27,10,0.3,1,1,1.0,1,-1,-50,6,-2,-2.0,-5.0800000000000125,0.0,0.0,-1.0499999999999998,-1.5199999999999996,0.0199999999999999,0.36,-0.01,-0.42,3.4999999999999996,1.7500000000000002,2023-08-19,0,2,0
UFC Fight Night: Holloway vs. The Korean Zombie,Erin Blanchfield,Taila Santos,Red,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Thomas Fan,0,61,128,0.47,119,210,0.57,0,14,0.0,0,0,488,12,1,24.0,162.56,56.7,167.64,Orthodox,5.58,3.32,0.52,0.36,0.62,0.83,1.2,2.86,0,55,151,0.36,96,202,0.48,0,3,0.0,0,0,9,19,3,30.0,167.64,56.7,172.72,Orthodox,3.39,2.64,0.48,0.76,0.58,0.86,1.1,2.0,0,6,-23,0.1099999999999999,23,8,0.0899999999999999,0,11,0.0,0,0,479,-7,-2,-6.0,-5.079999999999984,0.0,-5.0800000000000125,2.19,0.6799999999999997,0.04,-0.4,0.04,-0.03,0.0999999999999998,0.8599999999999999,2023-08-26,0,3,1
UFC Fight Night: Holloway vs. The Korean Zombie,Liang Na,JJ Aldrich,Blue,Women's Flyweight,0,Women,KO/TKO,2,3.0,289,Kevin Sataki,0,11,41,0.26,27,61,0.44,3,4,0.75,0,0,98,19,7,27.0,165.1,56.7,170.18,Orthodox,1.93,4.48,0.4,0.6,0.27,0.0,0.8,5.1,0,47,65,0.72,68,89,0.76,0,0,0.0,0,1,311,13,6,31.0,165.1,56.7,170.18,Southpaw,4.05,4.53,0.46,0.25,0.6,0.66,0.0,0.71,0,-36,-24,-0.4599999999999999,-41,-28,-0.32,3,4,0.75,0,-1,-213,6,1,-4.0,0.0,0.0,0.0,-2.12,-0.0499999999999998,-0.06,0.35,-0.3299999999999999,-0.66,0.8,4.39,2023-08-26,0,5,1
UFC Fight Night: Gane vs. Spivac,Manon Fiorot,Rose Namajunas,Red,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Rich Mitchell,0,58,225,0.25,62,232,0.27,0,1,0.0,0,0,24,11,1,34.0,170.18,56.7,165.1,Orthodox,6.05,3.31,0.39,0.46,0.69,0.91,0.0,1.36,0,60,150,0.4,60,152,0.39,0,6,0.0,0,0,25,13,6,31.0,165.1,56.7,165.1,Orthodox,3.69,3.51,0.41,0.47,0.63,0.59,0.5,1.38,0,-2,75,-0.15,2,80,-0.12,0,-5,0.0,0,0,-1,-2,-5,3.0,5.0800000000000125,0.0,0.0,2.36,-0.1999999999999997,-0.0199999999999999,-0.0099999999999999,0.0599999999999999,0.32,-0.5,-0.0199999999999997,2023-09-02,2,0,0
UFC Fight Night: Grasso vs. Shevchenko 2,Tracy Cortez,Jasmine Jasudavicius,Red,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Jason Herzog,0,103,212,0.48,116,225,0.52,0,1,0.0,0,0,26,11,1,30.0,165.1,56.7,165.1,Orthodox,4.11,2.79,0.53,0.46,0.6,0.75,0.3,2.33,0,77,206,0.37,95,225,0.42,2,10,0.2,0,0,180,10,3,35.0,170.18,56.7,172.72,Orthodox,3.95,4.03,0.45,0.37,0.51,0.8,0.4,2.16,0,26,6,0.1099999999999999,21,0,0.1,-2,-9,-0.2,0,0,-154,1,-2,-5.0,-5.0800000000000125,0.0,-7.6200000000000045,0.1600000000000001,-1.2400000000000002,0.08,0.09,0.0899999999999999,-0.05,-0.1,0.1699999999999999,2023-09-16,1,0,0
UFC Fight Night: Dawson vs. Green,Montana De La Rosa,JJ Aldrich,Blue,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Jacob Montalvo,0,67,204,0.32,70,209,0.33,0,1,0.0,0,0,0,12,9,29.0,170.18,56.7,172.72,Orthodox,2.7,3.21,0.36,0.31,0.44,0.64,0.8,1.71,0,65,135,0.48,66,136,0.49,0,0,0.0,0,0,22,13,6,31.0,165.1,56.7,170.18,Southpaw,4.05,4.53,0.46,0.25,0.6,0.66,0.0,0.71,0,2,69,-0.1599999999999999,4,73,-0.1599999999999999,0,1,0.0,0,0,-22,-1,3,-2.0,5.0800000000000125,0.0,2.539999999999992,-1.3499999999999996,-1.3200000000000005,-0.1,0.06,-0.1599999999999999,-0.02,0.8,1.0,2023-10-07,7,5,0
UFC Fight Night: Yusuff vs. Barboza,Jennifer Maia,Viviane Araujo,Blue,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Mark Smith,0,41,101,0.4,60,126,0.48,2,4,0.5,0,0,85,21,10,35.0,162.56,56.7,162.56,Orthodox,4.35,4.52,0.38,0.27,0.55,0.58,0.1,0.42,0,24,46,0.52,64,100,0.64,2,6,0.33,1,0,423,12,6,37.0,162.56,56.7,172.72,Orthodox,4.11,4.96,0.47,0.4,0.56,0.78,0.6,1.76,0,17,55,-0.12,-4,26,-0.16,0,-2,0.1699999999999999,-1,0,-338,9,4,-2.0,0.0,0.0,-10.159999999999997,0.2399999999999993,-0.4400000000000004,-0.0899999999999999,-0.13,-0.01,-0.2,-0.5,-1.34,2023-10-14,5,6,0
UFC Fight Night: Dariush vs. Tsarukyan,Veronica Hardy,Jamey-Lyn Horth,Red,Women's Flyweight,0,Women,Decision - Split,3,3.0,300,Mark Smith,0,43,101,0.42,61,122,0.5,1,2,0.5,0,0,94,8,4,28.0,162.56,56.7,162.56,Southpaw,3.27,4.1,0.45,0.41,0.46,0.57,0.4,1.27,0,43,87,0.49,74,125,0.59,1,3,0.33,0,0,239,6,1,33.0,170.18,56.7,167.64,Orthodox,3.97,3.53,0.62,0.25,0.57,0.7,0.0,0.5,0,0,14,-0.07,-13,-3,-0.0899999999999999,0,-1,0.1699999999999999,0,0,-145,2,3,-5.0,-7.6200000000000045,0.0,-5.079999999999984,-0.7000000000000002,0.5699999999999998,-0.1699999999999999,0.1599999999999999,-0.1099999999999999,-0.13,0.4,0.77,2023-12-02,0,3,1
UFC 296: Edwards vs. Covington,Casey O'Neill,Ariane Lipski,Blue,Women's Flyweight,0,Women,Submission,2,3.0,78,Mark Smith,0,31,74,0.41,32,75,0.43,0,2,0.0,0,0,20,9,2,26.0,167.64,56.7,175.26,Orthodox,8.41,6.3,0.54,0.38,0.56,0.66,0.7,1.77,0,64,127,0.5,86,152,0.57,1,1,1.0,1,0,58,17,8,30.0,167.64,56.7,170.18,Orthodox,4.27,4.23,0.4,0.55,0.52,0.79,0.4,0.64,0,-33,-53,-0.09,-54,-77,-0.1399999999999999,-1,1,-1.0,-1,0,-38,-8,-6,-4.0,0.0,0.0,5.079999999999984,4.140000000000001,2.0699999999999994,0.14,-0.17,0.04,-0.13,0.2999999999999999,1.13,2023-12-16,7,2,1
UFC Fight Night: Dolidze vs. Imavov,Luana Carolina,Julija Stoliarenko,Red,Women's Flyweight,0,Women,KO/TKO,3,3.0,292,Eric McMahon,0,66,136,0.48,138,230,0.6,2,3,0.66,0,0,327,10,4,30.0,167.64,56.7,175.26,Orthodox,4.63,3.63,0.49,0.42,0.49,0.76,0.6,0.38,0,16,59,0.27,21,68,0.31,1,5,0.2,3,0,227,11,9,30.0,170.18,56.7,167.64,Orthodox,2.49,4.54,0.39,0.27,0.46,0.54,1.7,0.93,0,50,77,0.2099999999999999,117,162,0.29,1,-2,0.46,-3,0,100,-1,-5,0.0,-2.5400000000000205,0.0,7.6200000000000045,2.1399999999999997,-0.91,0.0999999999999999,0.1499999999999999,0.0299999999999999,0.2199999999999999,-1.1,-0.55,2024-02-03,0,3,1
UFC Fight Night: Dolidze vs. Imavov,Viviane Araujo,Natalia Silva,Blue,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Mark Smith,0,26,67,0.38,63,110,0.57,1,9,0.11,0,0,361,12,6,37.0,162.56,56.7,172.72,Orthodox,4.11,4.96,0.47,0.4,0.56,0.78,0.6,1.76,0,38,128,0.29,65,157,0.41,0,1,0.0,0,0,0,17,5,27.0,162.56,56.7,165.1,Southpaw,4.53,2.1,0.44,0.28,0.65,0.91,0.0,0.5,0,-12,-61,0.09,-2,-47,0.1599999999999999,1,8,0.11,0,0,361,-5,1,10.0,0.0,0.0,7.6200000000000045,-0.4199999999999999,2.86,0.0299999999999999,0.12,-0.0899999999999999,-0.13,0.6,1.26,2024-02-03,5,0,1
UFC 298: Volkanovski vs. Topuria,Andrea Lee,Miranda Maverick,Blue,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Frank Trigg,0,36,102,0.35,59,126,0.47,2,3,0.66,1,0,42,13,9,35.0,167.64,56.7,175.26,Orthodox,4.69,3.76,0.46,0.58,0.62,0.55,0.6,1.85,0,66,136,0.48,106,180,0.59,3,8,0.37,0,0,185,15,5,26.0,160.02,56.7,165.1,Southpaw,3.8,2.6,0.47,0.46,0.59,0.4,0.4,2.49,0,-30,-34,-0.13,-47,-54,-0.12,-1,-5,0.29,1,0,-143,-2,4,9.0,7.619999999999976,0.0,10.159999999999997,0.8900000000000006,1.1599999999999997,-0.0099999999999999,0.1199999999999999,0.03,0.15,0.1999999999999999,-0.6400000000000001,2024-02-17,3,7,1
UFC 299: O'Malley vs. Vera 2,Katlyn Cerminara,Maycee Barber,Blue,Women's Flyweight,0,Women,Decision - Unanimous,3,3.0,300,Andrew Glenn,0,66,152,0.43,99,186,0.53,1,6,0.16,0,0,172,18,6,35.0,175.26,56.7,172.72,Orthodox,4.58,4.48,0.34,0.15,0.62,0.5,0.3,0.31,0,84,150,0.56,122,189,0.65,4,4,1.0,0,0,285,14,2,25.0,165.1,56.7,165.1,Switch,4.7,2.9,0.53,0.43,0.54,0.53,0.1,1.44,0,-18,2,-0.13,-23,-3,-0.12,-3,2,-0.84,0,0,-113,4,4,10.0,10.159999999999997,0.0,7.6200000000000045,-0.1200000000000001,1.5800000000000003,-0.19,-0.28,0.0799999999999999,-0.03,0.1999999999999999,-1.13,2024-03-09,5,9,1
UFC 299: O'Malley vs. Vera 2,Joanne Wood,Maryna Moroz,Red,Women's Flyweight,0,Women,Decision - Split,3,3.0,300,Mike Beltran,0,136,249,0.54,173,290,0.6,1,1,1.0,0,0,12,17,8,38.0,167.64,56.7,165.1,Orthodox,7.1,4.89,0.51,0.55,0.51,0.58,0.3,1.52,0,102,195,0.52,156,255,0.61,1,2,0.5,0,0,371,11,6,32.0,170.18,56.7,170.18,Orthodox,4.42,4.89,0.33,0.24,0.51,0.42,0.6,0.7,0,34,54,0.02,17,35,-0.01,0,-1,0.5,0,0,-359,6,2,6.0,-2.5400000000000205,0.0,-5.0800000000000125,2.6799999999999997,0.0,0.18,0.31,0.0,0.1599999999999999,-0.3,0.8200000000000001,2024-03-09,8,2,0
UFC Fight Night: Ribas vs. Namajunas,Amanda Ribas,Rose Namajunas,Blue,Women's Flyweight,0,Women,Decision - Unanimous,5,5.0,300,Jason Herzog,0,83,270,0.3,137,342,0.4,4,8,0.5,0,0,98,12,5,30.0,160.02,56.7,167.64,Orthodox,4.63,3.4,0.4,0.51,0.61,0.85,0.7,2.07,0,93,188,0.49,169,281,0.6,1,3,0.33,0,1,419,13,6,31.0,165.1,56.7,165.1,Orthodox,3.69,3.51,0.41,0.47,0.63,0.59,0.5,1.38,0,-10,82,-0.19,-32,61,-0.1999999999999999,3,5,0.1699999999999999,0,-1,-321,-1,-1,-1.0,-5.079999999999984,0.0,2.539999999999992,0.94,-0.1099999999999998,-0.0099999999999999,0.04,-0.02,0.26,0.1999999999999999,0.69,2024-03-23,1,0,1
